Study.ID	Cross.ID	Env.ID	Usable	File	Source	Study.name	Genus	spL.name	spS.name	species.pair	taxa	sex.det	hetero.males	trait.type	trait	Parents.spLF.spL	Parents.sp.spL	Parents.spLF.hybLS	Parents.sp.hybSL	Parents.spSF.hybSL	Parents.sp.hybLS	Parents.spSF.spS	Parents.sp.spS	lnL.lnS	divergence	Mn.spL	SD.spL	SE.spL	Mn.hybLS	SD.hybLS	SE.hybLS	Mn.hybSL	SD.hybSL	SE.hybSL	Mn.spS	SD.spS	SE.spS	N.spL	N.hybLS	N.hybSL	N.spS	reps.spL	reps.hybLS	reps.hybSL	reps.spS	Bottleneck.spLF	Bottleneck.sp	Bottleneck.spSF	Bottleneck.sp.1	Survival.spL	Survival.hybLS	Survival.hybSL	Survival.spS	surv.relat.hybLS	surv.relat.hybSL	surv.File	surv.Source	surv.Study.name	comments	parentals	ES.ID	sex	lnCVR.es.LS.L	lnCVR.es.SL.L	lnCVR.es.LS.S	lnCVR.es.SL.S	lnCVR.sv.corT.LS.L	lnCVR.sv.corT.SL.L	lnCVR.sv.corT.LS.S	lnCVR.sv.corT.SL.S	lnCVR.sv.corF.LS.L	lnCVR.sv.corF.SL.L	lnCVR.sv.corF.LS.S	lnCVR.sv.corF.SL.S
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_peakamplmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.25355799830016	-0.115276863720744	-16.9789	7.31788749799649	NA	NA	NA	NA	-16.1244285714286	4.45282931992469	NA	-18.4195	3.2380558467492	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES421	male	NA	NA	NA	NA	NA	0.0480482746075831	NA	0.140142695211137	NA	0.0638986576684368	NA	0.162743330862234
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_minfreqmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.177294015882311	-0.115276863720744	84959.1095	13504.3981074698	NA	76064.729	5169.39256297375	NA	NA	NA	NA	68609.6506	8448.20022770349	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES422	male	-0.933008161627684	NA	-0.566571932167295	NA	0.179960845766986	NA	0.108842501049971	NA	0.194922738738513	NA	0.114330903849006	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_maxfrequmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.180168595521379	-0.115276863720744	89437.1925	13622.5958524216	NA	80257.0294285714	5557.83651507796	NA	NA	NA	NA	72587.0407	8452.07028984284	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES423	male	-0.871552023714697	NA	-0.491872670910701	NA	0.181815292302815	NA	0.1094029682538	NA	0.196155783095709	NA	0.114602386140685	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_bandwmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.233740071746549	-0.115276863720744	4434.54375	323.804814953263	NA	4156.94171428571	513.082875685376	NA	NA	NA	NA	3949.5721	94.2193667476185	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES424	male	0.441608235092815	NA	1.67141701355162	NA	0.19869179519868	NA	0.111517073728007	NA	0.20563946179853	NA	0.112787748435367	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_entropymax	NA	NA	NA	NA	NA	NA	NA	NA	-0.28494261620014	-0.115276863720744	0.199	0.0115181016954473	NA	0.185	0.0129614813968157	NA	NA	NA	NA	0.1937	0.0171726526780227	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES425	male	0.107677797706302	NA	-0.207603645096584	NA	0.213941879372103	NA	0.112698923515805	NA	0.219426652122855	NA	0.116690281166948	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.638361143126209	1.19276437304984	NA	0.126500904997331	0.529503602459169	NA	NA	NA	NA	-0.697870911765601	0.760484938924289	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES426	male	0.723232456508575	NA	NA	NA	2.00645041982589	NA	1.71597218969358	NA	2.18506476526567	NA	1.77128493176472	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC2_1	NA	NA	NA	NA	NA	NA	NA	NA	0.280890575945122	-0.115276863720744	2.08869485972538	1.11363147737084	NA	1.24412532111168	0.505170722218582	NA	NA	NA	NA	0.761831542564294	0.665653288138168	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES427	male	-0.355711780690046	NA	-0.738557283056889	NA	0.0487466866221591	NA	0.026283480577862	NA	0.0990772079517614	NA	0.0650855676089408	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_2	NA	NA	NA	NA	NA	NA	NA	NA	1.31262126922426	-0.115276863720744	0.20719208320916	1.17138525347779	NA	NA	NA	NA	0.416940687509687	0.698656649665611	NA	0.012620088220493	0.541663186860062	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES428	male	NA	-1.18830278192679	NA	-3.3264724236662	NA	2.56866859739799	NA	443.791311758659	NA	2.76899297837571	NA	448.954880560603
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	0.0706050494309837	0.450941940036576	NA	-0.111018090433628	0.98239725046603	NA	NA	NA	NA	-0.218551313746733	0.391806322809363	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES429	male	NA	NA	NA	NA	17.2498996258505	NA	9.51221406034827	NA	17.8560264281919	NA	9.6069026966907	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Frequ Modulated Downsweep_FAC1_4	NA	NA	NA	NA	NA	NA	NA	NA	0.322088692679623	-0.115276863720744	-0.0344113088376112	1.26705311313084	NA	NA	NA	NA	-0.775561102967762	0.98964650520705	NA	-0.10133406245318	0.602748389933911	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES430	male	NA	NA	NA	NA	NA	130.376061767989	NA	6.69373219784767	NA	131.643145486535	NA	7.41494801961709
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_meanduration	NA	NA	NA	NA	NA	NA	NA	NA	-0.210091042338711	-0.115276863720744	0.031	0.00780313327381308	NA	NA	NA	NA	0.027	0.0071879528842826	NA	0.0265	0.0106614570611463	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES431	male	NA	0.0838091755782644	NA	-0.496254146527621	NA	0.0629578130248472	NA	0.0842315107380299	NA	0.0726241068332976	NA	0.133982870451271
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.282064261080187	-0.115276863720744	69169.091	9324.48405856635	NA	63660.051530106	25465.552822784	NA	NA	NA	NA	66991.56	8194.95237061021	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES432	male	1.0043465704092	NA	1.21259545682261	NA	0.139908015523672	NA	0.060781224735209	NA	0.152873913882244	NA	0.0668590519498497	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.246081653262828	-0.115276863720744	-32.2807	5.6365901640777	NA	NA	NA	NA	-27.047326887235	13.4512725834127	NA	-35.47675	4.22774986448662	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES433	male	NA	NA	NA	NA	NA	0.0472553357570615	NA	0.135936216502744	NA	0.0551801349042518	NA	0.152928704502031
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.285111830609184	-0.115276863720744	67626.36375	9012.41523247729	NA	62489.4885774336	24999.7828272094	NA	NA	NA	NA	65844.585	8115.54873600988	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES434	male	1.01593025105396	NA	1.20516192967674	NA	0.140408104639254	NA	0.0606661805091005	NA	0.153229673582543	NA	0.066784350168541	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_maxfrequstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.284530739954481	-0.115276863720744	71406.13625	8903.27311615922	NA	65671.9343991069	26271.1332349488	NA	NA	NA	NA	69454.7217	8199.85336933999	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES435	male	1.08243058383373	NA	1.24813564401259	NA	0.1432422577856	NA	0.0612951977694036	NA	0.155258884298931	NA	0.0671872544942885	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_bandwstart	NA	NA	NA	NA	NA	NA	NA	NA	-0.269751055767256	-0.115276863720744	3756.66675	157.621283108966	NA	3144.05224793827	1261.73639132323	NA	NA	NA	NA	3561.5091	715.741537109816	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES436	male	2.17473516169454	NA	0.719374664088278	NA	0.172299789033381	NA	0.0518161328095313	NA	0.176559036564383	NA	0.0613198273373214	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_entropystart	NA	NA	NA	NA	NA	NA	NA	NA	-0.295566031443667	-0.115276863720744	0.1876	0.0312914613841469	NA	NA	NA	NA	0.490225616518109	1.24841137146494	NA	0.186	0.00408248290463863	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES437	male	NA	2.75350594542767	NA	4.67046937417871	NA	0.507133699261338	NA	0.627093982235339	NA	0.522783197330825	NA	0.643457743148955
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequend	NA	NA	NA	NA	NA	NA	NA	NA	-0.285060670398494	-0.115276863720744	69355.75775	7543.93121041995	NA	64144.7233062481	25832.1297413333	NA	NA	NA	NA	67522.4211	8547.37911919303	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES438	male	1.22564963147672	NA	1.18509000857893	NA	0.148331892729319	NA	0.0600092342016938	NA	0.158858273017782	NA	0.0662774799207859	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplend	NA	NA	NA	NA	NA	NA	NA	NA	-0.227676405534654	-0.115276863720744	-30.19	6.06230795801217	NA	NA	NA	NA	-26.3038046260276	12.8237222868862	NA	-34.2555	2.78647501334571	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES439	male	NA	NA	NA	NA	NA	0.0451533327040157	NA	0.149769128481183	NA	0.0539377406077987	NA	0.162166131850293
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqend	NA	NA	NA	NA	NA	NA	NA	NA	-0.288434935766701	-0.115276863720744	67679.92425	7694.13379327465	NA	62735.7946402558	25225.2407203015	NA	NA	NA	NA	66277.7084	8406.31818784635	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES440	male	1.17991100621826	NA	1.18156074384237	NA	0.146727951766874	NA	0.0600405075143867	NA	0.157714543253504	NA	0.0663184087114394	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_maxfrequend	NA	NA	NA	NA	NA	NA	NA	NA	-0.282548476309261	-0.115276863720744	72289.77275	7207.91611262022	NA	66204.704957512	26631.2674949035	NA	NA	NA	NA	70072.8344	8466.49399266347	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES441	male	1.31150391085507	NA	1.23053094265261	NA	0.151477890562677	NA	0.060745198464659	NA	0.16115395664301	NA	0.0667617511153219	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_bandwend	NA	NA	NA	NA	NA	NA	NA	NA	-0.190116402614988	-0.115276863720744	4533.485	626.228266294324	NA	3436.04656601771	1511.71793353243	NA	NA	NA	NA	3743.4125	411.913673877387	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES442	male	1.0751231098046	NA	1.41364203939199	NA	0.135196427168978	NA	0.0586053313698595	NA	0.148506603390536	NA	0.0642231736971621	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_entropyend	NA	NA	NA	NA	NA	NA	NA	NA	-0.258632310979939	-0.115276863720744	0.20625	0.0107819293264239	NA	0.496759761854125	1.24674277290407	NA	NA	NA	NA	0.1918	0.0224934558384333	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES443	male	3.7880672846274	NA	3.09118963992714	NA	0.600822440330203	NA	0.491353875427831	NA	0.60775333614939	NA	0.501179553257383	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.299252458667781	-0.115276863720744	68809.862	8155.69705938586	NA	NA	NA	NA	63366.9744457534	25500.1528586405	NA	68660.68175	7663.49485368559	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES444	male	NA	1.25014977540309	NA	1.19911688576318	NA	0.0615026927943409	NA	0.14645591199326	NA	0.0671348740613839	NA	0.162029429079043
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.198476990485918	-0.115276863720744	-23.0951	5.36914701377745	NA	NA	NA	NA	-19.8228530371025	11.4356385566649	NA	-27.56675	3.68654520972321	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES445	male	NA	NA	NA	NA	NA	0.0367086397207511	NA	0.126386347660841	NA	0.0469273116108514	NA	0.145556571887239
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqcenter	NA	NA	NA	NA	NA	NA	NA	NA	-0.298728995438162	-0.115276863720744	67349.2843	8118.60064674092	NA	NA	NA	NA	61936.1854556733	24915.9881116986	NA	67142.27275	7703.64707362062	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES446	male	NA	1.23291735093727	NA	1.17119174801891	NA	0.0612730518986705	NA	0.14540545423463	NA	0.0669739309235948	NA	0.161353193520441
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_maxfreqcenter	NA	NA	NA	NA	NA	NA	NA	NA	-0.29661895528017	-0.115276863720744	71632.0455	7409.14985066535	NA	65518.2060007003	26340.0697981856	NA	NA	NA	NA	71150.9535	8127.7818883611	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES447	male	1.27425678861124	NA	1.28605673559047	NA	0.150220070882749	NA	0.0615665816849446	NA	0.160245273955877	NA	0.0672957548842674	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_bandwcentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.207880238084869	-0.115276863720744	4444.62125	673.933639217479	NA	3594.68770061941	1395.27221225547	NA	NA	NA	NA	3784.8907	131.23807715247	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES448	male	0.856617368506856	NA	2.44316942303564	NA	0.135644593631451	NA	0.0732714062034503	NA	0.150178506732858	NA	0.0755109297468481	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_entropycentre	NA	NA	NA	NA	NA	NA	NA	NA	-0.274128146988459	-0.115276863720744	0.199	0.0134412301024373	NA	0.499516239114063	1.24589977993302	NA	NA	NA	NA	0.1901	0.0166896508185296	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES449	male	3.52561778937824	NA	3.37451236578812	NA	0.587426943425866	NA	0.487201816464401	NA	0.595777147206072	NA	0.495714810422614	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakfrequmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.300431028072436	-0.115276863720744	68920.4545	7723.19456008637	NA	63978.4102443745	25657.4176630409	NA	NA	NA	NA	68911.7817	8343.31689129687	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES450	male	1.19167862228021	NA	1.22543112311913	NA	0.147378297445356	NA	0.0608341541929009	NA	0.158211677349474	NA	0.0668592115544078	NA
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_peakamplmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.191383570246716	-0.115276863720744	-17.2015	6.3196226900381	NA	NA	NA	NA	-14.1333675155065	8.47251497547201	NA	-20.78625	4.13018404553598	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES451	male	NA	NA	NA	NA	NA	0.0244024384354639	NA	0.104976617219356	NA	0.0393334025281276	NA	0.132070634680237
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_musculus	Mus_musculus_domesticus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_minfreqmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.298554102287559	-0.115276863720744	67480.7775	8341.8147142403	NA	NA	NA	NA	62686.62733218	25145.8487055218	NA	67252.9545	7730.31449702712	NA	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES452	male	NA	1.20488444979308	NA	1.16652274704965	NA	0.0610158540541832	NA	0.145446986535714	NA	0.0668175820986627	NA	0.161413474862528
s19	musculus.3	NA	y	Musolf_2015.PLOS1	S2	Musolf et al_2015	Mus	Mus_musculus_domesticus	Mus_musculus_musculus	Mus_musculus_domesticus_Mus_musculus_musculus	Mammal	XY	0.31197122273624	0.31197122273624	Constant Modulated_maxfrequmax	NA	NA	NA	NA	NA	NA	NA	NA	-0.297780711130901	-0.115276863720744	71630.75775	7551.5296523871	NA	66036.0423216321	26494.06387329	NA	NA	NA	NA	71293.2103	8344.54296799413	NA	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N of indv_genetic distance_first 20 sequences were used_respectively	NA	ES453	male	1.25316109456548	NA	1.25969109937246	NA	0.149618127912567	NA	0.0613042515022483	NA	0.159829253779645	NA	0.0671543211973014	NA
