"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hyb"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"lnCVR.es"	"lnCVR.sv.corT"	"lnCVR.sv.corF"	"comparison"	"comp.ID"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	70949.8125714286	3823.12415311635	NA	NA	NA	NA	68409.526	7641.204779335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.265691792573178	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES386"	"male"	-0.553714197592419	0.206899715214051	0.215031894646026	"LS.L"	"comp.489"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	70949.8125714286	3823.12415311635	NA	NA	NA	NA	68409.526	7641.204779335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.265691792573178	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES386"	"male"	-0.701170255065815	0.112966610111298	0.117930666379448	"LS.S"	"comp.490"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	70949.8125714286	3823.12415311635	NA	NA	NA	NA	68409.526	7641.204779335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.265691792573178	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES386"	"male"	NA	NA	NA	"SL.L"	"comp.491"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	70949.8125714286	3823.12415311635	NA	NA	NA	NA	68409.526	7641.204779335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.265691792573178	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES386"	"male"	NA	NA	NA	"SL.S"	"comp.492"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	75534.119	4229.42495568811	NA	NA	NA	NA	72564.2708	7651.97503340412	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.257610926672927	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES387"	"male"	-0.351963651531951	0.211096682078545	0.218011462313595	"LS.L"	"comp.493"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	75534.119	4229.42495568811	NA	NA	NA	NA	72564.2708	7651.97503340412	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.257610926672927	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES387"	"male"	-0.605231770015678	0.113321473686527	0.118017537448931	"LS.S"	"comp.494"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	75534.119	4229.42495568811	NA	NA	NA	NA	72564.2708	7651.97503340412	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.257610926672927	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES387"	"male"	NA	NA	NA	"SL.L"	"comp.495"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	75534.119	4229.42495568811	NA	NA	NA	NA	72564.2708	7651.97503340412	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.257610926672927	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES387"	"male"	NA	NA	NA	"SL.S"	"comp.496"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4543.96885714286	473.166557283806	NA	NA	NA	NA	4121.6782	165.340999791878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138314650562554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES388"	"male"	-1.14690793477539	0.133381708448593	0.161754196780624	"LS.L"	"comp.497"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4543.96885714286	473.166557283806	NA	NA	NA	NA	4121.6782	165.340999791878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138314650562554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES388"	"male"	0.981674809908509	0.112729078873768	0.114671304582963	"LS.S"	"comp.498"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4543.96885714286	473.166557283806	NA	NA	NA	NA	4121.6782	165.340999791878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138314650562554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES388"	"male"	NA	NA	NA	"SL.L"	"comp.499"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4543.96885714286	473.166557283806	NA	NA	NA	NA	4121.6782	165.340999791878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138314650562554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES388"	"male"	NA	NA	NA	"SL.S"	"comp.500"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.192	0.00804155872120989	NA	NA	NA	NA	0.1996	0.0182159880934914	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283711069979597	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES389"	"male"	-0.452472294686836	0.218445442461204	0.224160988494985	"LS.L"	"comp.501"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.192	0.00804155872120989	NA	NA	NA	NA	0.1996	0.0182159880934914	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283711069979597	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES389"	"male"	-0.751078970307104	0.117888506726414	0.121940341977129	"LS.S"	"comp.502"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.192	0.00804155872120989	NA	NA	NA	NA	0.1996	0.0182159880934914	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283711069979597	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES389"	"male"	NA	NA	NA	"SL.L"	"comp.503"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.192	0.00804155872120989	NA	NA	NA	NA	0.1996	0.0182159880934914	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283711069979597	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES389"	"male"	NA	NA	NA	"SL.S"	"comp.504"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75226.5405714286	3353.00570093068	NA	NA	NA	NA	70628.7162	7823.23057071591	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.244586016738151	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES390"	"male"	-0.52590514887027	0.214726308213745	0.221269524336416	"LS.L"	"comp.505"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75226.5405714286	3353.00570093068	NA	NA	NA	NA	70628.7162	7823.23057071591	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.244586016738151	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES390"	"male"	-0.882529935176676	0.114923050001846	0.11982900051985	"LS.S"	"comp.506"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75226.5405714286	3353.00570093068	NA	NA	NA	NA	70628.7162	7823.23057071591	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.244586016738151	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES390"	"male"	NA	NA	NA	"SL.L"	"comp.507"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75226.5405714286	3353.00570093068	NA	NA	NA	NA	70628.7162	7823.23057071591	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.244586016738151	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES390"	"male"	NA	NA	NA	"SL.S"	"comp.508"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.4776	5.11545662564827	NA	NA	NA	NA	-11.5577142857143	3.83380697280939	NA	-17.71525	3.15696187021639	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292718100841868	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES391"	"male"	NA	NA	NA	"LS.L"	"comp.509"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.4776	5.11545662564827	NA	NA	NA	NA	-11.5577142857143	3.83380697280939	NA	-17.71525	3.15696187021639	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292718100841868	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES391"	"male"	NA	NA	NA	"LS.S"	"comp.510"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.4776	5.11545662564827	NA	NA	NA	NA	-11.5577142857143	3.83380697280939	NA	-17.71525	3.15696187021639	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292718100841868	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES391"	"male"	NA	0.0510717360971467	0.0623978603490127	"SL.L"	"comp.511"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.4776	5.11545662564827	NA	NA	NA	NA	-11.5577142857143	3.83380697280939	NA	-17.71525	3.15696187021639	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292718100841868	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES391"	"male"	NA	0.132425555413086	0.155615206089577	"SL.S"	"comp.512"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	73565.3675714286	3374.99696369018	NA	NA	NA	NA	69142.0198	7795.79570980055	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246307893453862	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES392"	"male"	-0.528114392730395	0.213681413446998	0.220431078584853	"LS.L"	"comp.513"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	73565.3675714286	3374.99696369018	NA	NA	NA	NA	69142.0198	7795.79570980055	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246307893453862	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES392"	"male"	-0.871424092791163	0.114420389904111	0.119415207105352	"LS.S"	"comp.514"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	73565.3675714286	3374.99696369018	NA	NA	NA	NA	69142.0198	7795.79570980055	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246307893453862	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES392"	"male"	NA	NA	NA	"SL.L"	"comp.515"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	73565.3675714286	3374.99696369018	NA	NA	NA	NA	69142.0198	7795.79570980055	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246307893453862	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES392"	"male"	NA	NA	NA	"SL.S"	"comp.516"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	77772.7288571429	3462.06009965519	NA	NA	NA	NA	73062.2498	7849.43685746637	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.245529081920246	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES393"	"male"	-0.49985167866481	0.215411421649848	0.221779135738469	"LS.L"	"comp.1"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	77772.7288571429	3462.06009965519	NA	NA	NA	NA	73062.2498	7849.43685746637	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.245529081920246	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES393"	"male"	-0.853279223274761	0.115343819858775	0.120104664587315	"LS.S"	"comp.2"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	77772.7288571429	3462.06009965519	NA	NA	NA	NA	73062.2498	7849.43685746637	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.245529081920246	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES393"	"male"	NA	NA	NA	"SL.L"	"comp.3"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	77772.7288571429	3462.06009965519	NA	NA	NA	NA	73062.2498	7849.43685746637	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.245529081920246	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES393"	"male"	NA	NA	NA	"SL.S"	"comp.4"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwmax"	4377.11825	458.377131200481	NA	4169.48328571429	128.277442564563	NA	NA	NA	NA	3893.3592	143.569694293437	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.232990248800635	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES394"	"male"	-1.30823171267988	0.205090335242619	0.214936267818415	"LS.L"	"comp.5"
