"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"SMD.recip.es"	"SMD.recip.sv"	"lnRR.recip.es"	"lnRR.recip.sv"
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplstart"	-33.0798	3.80819084489091	NA	NA	NA	NA	-28.5662857142857	3.47464438057027	NA	-33.65375	2.83616047677137	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290587596071761	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES373"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqstart"	68133.1495	6257.95526434721	NA	67045.172	2746.47466414384	NA	NA	NA	NA	61456.5655	7116.62831216094	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.241051988283334	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES374"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequstart"	71765.74775	6142.91622217881	NA	70854.8157142857	2947.69708873332	NA	NA	NA	NA	65648.8367	7248.44818010689	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.249148732643529	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES375"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwstart"	4137.3085	395.384604960579	NA	NA	NA	NA	3775.69271428571	345.836166455406	NA	3589.92925	176.686519405368	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.218697224173076	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES376"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropystart"	0.2046	0.0203371581102179	NA	NA	NA	NA	0.178714285714286	0.00859678788296895	NA	0.18675	0.00665206734782504	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.247881340627742	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES377"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequend"	80755.217	7130.37935121243	NA	84010.6845714286	7798.91890140533	NA	NA	NA	NA	72124.2288	8826.00913122883	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.23534547245816	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES378"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplend"	-31.641	5.32345007177363	NA	NA	NA	NA	-25.6251428571429	3.16024336766287	NA	-31.71625	2.617090544224	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.299134251205505	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES379"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqend"	79211.874	7021.75756230841	NA	82066.591	7545.24490964256	NA	NA	NA	NA	70563.016	8746.67208763149	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.233853883673618	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES380"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequend"	83357.7775	7015.10360455052	NA	86438.1841428572	7823.33910564599	NA	NA	NA	NA	74765.7748	8842.43615985848	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.237795889271161	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES381"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwend"	4153.6997	370.044184926626	NA	NA	NA	NA	4319.479	348.181617234933	NA	4100.54675	191.504220176954	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.293079351502601	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES382"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropyend"	0.2075	0.0245956183993093	NA	NA	NA	NA	0.189142857142857	0.00790418816047484	NA	0.19825	0.00826135582092915	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.274215823437067	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES383"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequcentre"	74106.622	7044.51848400296	NA	72854.8815714286	4026.89545972319	NA	NA	NA	NA	70103.3933	7576.54920053595	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.268490930770069	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES384"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplcentre"	-23.4592	5.09797279535917	NA	NA	NA	NA	-18.2005714285714	4.35472336883157	NA	-27.12425	1.50069503342063	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.216822330042221	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES385"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqcenter"	72668.032	6267.50027413721	NA	70949.8125714286	3823.12415311635	NA	NA	NA	NA	68409.526	7641.204779335	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.265691792573178	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES386"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfreqcenter"	78169.564	5725.85716228438	NA	75534.119	4229.42495568811	NA	NA	NA	NA	72564.2708	7651.97503340412	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.257610926672927	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES387"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwcentre"	5460.9155	1647.20909869928	NA	4543.96885714286	473.166557283806	NA	NA	NA	NA	4121.6782	165.340999791878	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.138314650562554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES388"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropycentre"	0.2055	0.0124498995979887	NA	0.192	0.00804155872120989	NA	NA	NA	NA	0.1996	0.0182159880934914	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283711069979597	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES389"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakfrequmax"	77823.1835	5399.81264000845	NA	75226.5405714286	3353.00570093068	NA	NA	NA	NA	70628.7162	7823.23057071591	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.244586016738151	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES390"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_peakamplmax"	-17.4776	5.11545662564827	NA	NA	NA	NA	-11.5577142857143	3.83380697280939	NA	-17.71525	3.15696187021639	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292718100841868	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES391"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_minfreqmax"	75957.82125	5436.73839358215	NA	73565.3675714286	3374.99696369018	NA	NA	NA	NA	69142.0198	7795.79570980055	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246307893453862	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES392"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_maxfrequmax"	80373.00875	5426.36634526294	NA	77772.7288571429	3462.06009965519	NA	NA	NA	NA	73062.2498	7849.43685746637	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.245529081920246	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES393"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_bandwmax"	4377.11825	458.377131200481	NA	4169.48328571429	128.277442564563	NA	NA	NA	NA	3893.3592	143.569694293437	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.232990248800635	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES394"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_entropymax"	0.19775	0.0121757956618859	NA	0.184285714285714	0.00359231985000806	NA	NA	NA	NA	0.1923	0.0179074782640599	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.284393428258899	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES395"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_1"	1.07302535402063	0.631990453918509	NA	1.13171470261071	0.699853835231466	NA	NA	NA	NA	0.349003137348762	0.870120636650144	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346944891116952	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES396"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC2_1"	-0.548181969998052	0.409017585310944	NA	-0.769864442821213	0.282099753193955	NA	NA	NA	NA	-0.84970440391067	0.398426958611789	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0478544336770749	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES397"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_2"	0.141734204513645	0.837292574025031	NA	NA	NA	NA	1.09806718329948	0.634340104380287	NA	-0.0105161809855144	0.414525140808992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES398"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_3"	-0.0581964351078391	0.369723797453679	NA	-0.0924278400838134	0.391482920223266	NA	NA	NA	NA	-0.231352842249217	0.370128167826	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.495072592610864	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES399"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Upsweep_FAC1_4"	-0.0102759439536633	1.23071095019295	NA	NA	NA	NA	-0.897539020666639	0.398939426848364	NA	-0.145723978603134	0.511386145881213	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22820079086033	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES400"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_meanduration"	0.0342	0.0090529307716096	NA	NA	NA	NA	0.0188571428571429	0.00481070235442365	NA	0.02675	0.0025	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.158873820281041	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES401"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakfrequstart"	92946.928	15749.6397527215	NA	83172.8458571429	6591.53653095314	NA	NA	NA	NA	74608.2984	9917.53866818384	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1738122013972	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES402"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_peakamplstart"	-32.5342	6.09585020594614	NA	NA	NA	NA	-30.3471428571429	3.63537629545053	NA	-33.17225	3.43504016230766	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.28930776802197	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES403"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_minfreqstart"	91265.4315	15635.4785024854	NA	81643.7951428572	6791.62676278152	NA	NA	NA	NA	73061.0328	9813.65253889863	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.172255769413891	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES404"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_maxfrequstart"	95250.437	15611.6348854317	NA	85390.538	6887.51768615542	NA	NA	NA	NA	76974.2429	9878.5598701141	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.177696454871554	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES405"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_bandwstart"	3938.6365	407.466382633382	NA	3697.40257142857	538.065878317222	NA	NA	NA	NA	3869.6487	469.943025013321	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290317122121014	-0.115276863720744	4	7	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES406"	"male"	NA	NA	NA	NA
"s19"	"musculus.3"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Frequ Modulated Downsweep_entropystart"	0.1974	0.0245727943511157	NA	NA	NA	NA	0.178	0.0167928556237467	NA	0.194	0.0162685791225499	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290488272442743	-0.115276863720744	10	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES407"	"male"	NA	NA	NA	NA
