"Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","ES.ID","lnVR.es","lnVR.sv","cross"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,5.293,0.304,NA,5.293,0.304,NA,5.118,0.199,NA,"38","38","5","5","2","2","27","27",38,5,2,27,NA,NA,NA,NA,-0.626238889447469,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES356",0.90449210745096,0.519230769230769,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,5.293,0.304,NA,5.293,0.304,NA,5.118,0.199,NA,"38","38","5","5","2","2","27","27",38,5,2,27,NA,NA,NA,NA,-0.626238889447469,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES356",0.206309455490615,0.0327442827442827,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",38.37,4.53,NA,38.76,0.34,NA,38.4,2.33,NA,39.77,4.41,NA,"27","27","2","2","5","5","37","37",27,2,5,37,NA,NA,NA,NA,-0.629622088700571,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES357",-2.07657323971957,0.513888888888889,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",38.37,4.53,NA,38.76,0.34,NA,38.4,2.33,NA,39.77,4.41,NA,"27","27","2","2","5","5","37","37",27,2,5,37,NA,NA,NA,NA,-0.629622088700571,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES357",-0.526895310770034,0.138888888888889,"spL"
"s22","Shaw_1996","table4","KW L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",38.37,4.53,NA,38.76,0.34,NA,38.4,2.33,NA,39.77,4.41,NA,"27","27","2","2","5","5","37","37",27,2,5,37,NA,NA,NA,NA,-0.629622088700571,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES357",0.0321891303780684,0.0331196581196581,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.079,0.087,NA,0.573,0.027,NA,0.52,0.023,NA,0.271,0.01,NA,"27","27","4","4","10","10","40","40",27,4,10,40,NA,NA,NA,NA,1.44332434955658,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES358",1.14709792685644,0.179487179487179,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.079,0.087,NA,0.573,0.027,NA,0.52,0.023,NA,0.271,0.01,NA,"27","27","4","4","10","10","40","40",27,4,10,40,NA,NA,NA,NA,1.44332434955658,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES358",0.875644165670147,0.0683760683760684,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_paranigra","Laupala_kohalensis","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse period",1.079,0.087,NA,0.573,0.027,NA,0.52,0.023,NA,0.271,0.01,NA,"27","27","4","4","10","10","40","40",27,4,10,40,NA,NA,NA,NA,1.44332434955658,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES358",2.16973328207079,0.032051282051282,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",3.694,0.132,NA,1.925,0.086,NA,1.748,0.08,NA,0.933,0.078,NA,"40","40","10","10","4","4","27","27",40,10,4,27,NA,NA,NA,NA,1.43468161708189,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES359",0.133963255888702,0.0747863247863248,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",3.694,0.132,NA,1.925,0.086,NA,1.748,0.08,NA,0.933,0.078,NA,"40","40","10","10","4","4","27","27",40,10,4,27,NA,NA,NA,NA,1.43468161708189,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES359",0.172753705420187,0.185897435897436,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse rate",3.694,0.132,NA,1.925,0.086,NA,1.748,0.08,NA,0.933,0.078,NA,"40","40","10","10","4","4","27","27",40,10,4,27,NA,NA,NA,NA,1.43468161708189,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES359",0.519682839486523,0.032051282051282,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,4.994,0.096,NA,5.019,0.245,NA,5.081,0.233,NA,"38","38","10","10","4","4","25","25",38,10,4,25,NA,NA,NA,NA,-0.637414533400838,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES360",-0.851968039875642,0.0763888888888889,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,4.994,0.096,NA,5.019,0.245,NA,5.081,0.233,NA,"38","38","10","10","4","4","25","25",38,10,4,25,NA,NA,NA,NA,-0.637414533400838,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES360",0.19605309031236,0.1875,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Carrier frequency",4.927,0.246,NA,4.994,0.096,NA,5.019,0.245,NA,5.081,0.233,NA,"38","38","10","10","4","4","25","25",38,10,4,25,NA,NA,NA,NA,-0.637414533400838,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES360",0.0469732625468424,0.0343468468468468,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",39.77,4.41,NA,39.96,1.85,NA,35.94,3.36,NA,38.17,0.6,NA,"37","37","10","10","4","4","25","25",37,10,4,25,NA,NA,NA,NA,-0.621572586086819,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES361",1.16073348507845,0.0763888888888889,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",39.77,4.41,NA,39.96,1.85,NA,35.94,3.36,NA,38.17,0.6,NA,"37","37","10","10","4","4","25","25",37,10,4,25,NA,NA,NA,NA,-0.621572586086819,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES361",1.86859993107444,0.1875,"spL"
"s22","Shaw_1996","table4","OF L. paranigra","Laupala","Laupala_kohalensis","Laupala_paranigra","Laupala_kohalensis_Laupala_paranigra","Yes","sound","Pulse duration",39.77,4.41,NA,39.96,1.85,NA,35.94,3.36,NA,38.17,0.6,NA,"37","37","10","10","4","4","25","25",37,10,4,25,NA,NA,NA,NA,-0.621572586086819,"Viable","Allopatry","original study","Orthoptera","Castillo Elio Rodrigo Dardo Andrea Marti and Claudio Juan Bidau. Sex and neo-sex chromosomes in Orthoptera: a review. Journal of Orthoptera Research (2010): 213-231.","X0","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES361",1.9877558687803,0.0347222222222222,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,8.37087553323193,NA,10,3.18417274137474,NA,9,3.5774005555486,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.37573381779489,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES362",0.891788714557922,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,8.37087553323193,NA,10,3.18417274137474,NA,9,3.5774005555486,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.37573381779489,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES362",-0.116443915416126,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_PL",11,3.74250547996682,NA,11,8.37087553323193,NA,10,3.18417274137474,NA,9,3.5774005555486,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.37573381779489,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES362",0.0451188666926128,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_lummei","Drosophila_virilis","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_CN",3,0.993722376541278,NA,3,0.995053981679607,NA,3,3.26668313491978,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112,-0.24171290687083,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.97499999999999998","0.98","0.95","0.99",-0.00254777207879866,-0.0336383591488298,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES363",0.0102874748179221,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_lummei","Drosophila_virilis","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_CN",3,0.993722376541278,NA,3,0.995053981679607,NA,3,3.26668313491978,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112,-0.24171290687083,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.97499999999999998","0.98","0.95","0.99",-0.00254777207879866,-0.0336383591488298,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES363",1.24068757013312,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_lummei","Drosophila_virilis","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_CN",3,0.993722376541278,NA,3,0.995053981679607,NA,3,3.26668313491978,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,105,104,87,112,-0.24171290687083,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.97499999999999998","0.98","0.95","0.99",-0.00254777207879866,-0.0336383591488298,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES363",0.00894835457766424,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_IPI",46,30.530965757624,NA,48,30.2168189980079,NA,53,26.8664575053494,NA,51,16.0983024999687,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.525889171271369,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES364",0.671351524841454,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_IPI",46,30.530965757624,NA,48,30.2168189980079,NA,53,26.8664575053494,NA,51,16.0983024999687,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.525889171271369,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES364",0.512164744006249,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_lummei_Drosophila_virilis","Drosophila","Drosophila_virilis","Drosophila_lummei","Drosophila_lummei_Drosophila_virilis","Yes","sound","inhbt_IPI",46,30.530965757624,NA,48,30.2168189980079,NA,53,26.8664575053494,NA,51,16.0983024999687,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,112,87,104,105,-0.525889171271369,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.24412514432751,"0.99","0.95","0.98","0.97499999999999998",-0.0336383591488298,-0.00254777207879866,"Orr_Coyne_1989_Drosophila","fertility_table2&3",NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES364",0.640027607669143,0.25,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_PL",8,9.66134869582822,NA,12,5.93092560184646,NA,12,8.44097165424866,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,-0.194316280500303,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES365",0.50209165393336,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_PL",8,9.66134869582822,NA,12,5.93092560184646,NA,12,8.44097165424866,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,-0.194316280500303,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES365",1.18834212532891,0.625,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_PL",8,9.66134869582822,NA,12,5.93092560184646,NA,12,8.44097165424866,NA,11,3.74250547996682,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,-0.194316280500303,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES365",0.990044620127409,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_CN",2,1.81150288046779,NA,3,1.84063208333166,NA,3,1.55491583104581,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.38281235656748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES366",0.667021468015446,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_CN",2,1.81150288046779,NA,3,1.84063208333166,NA,3,1.55491583104581,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.38281235656748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES366",0.831667181390186,0.625,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_CN",2,1.81150288046779,NA,3,1.84063208333166,NA,3,1.55491583104581,NA,4,0.984869863149162,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.38281235656748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES366",0.651069253288078,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_IPI",28,57.9680921749693,NA,34,61.5589174536477,NA,30,60.4195865777799,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.0798256238539166,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES367",0.742919950942957,0.291666666666667,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_IPI",28,57.9680921749693,NA,34,61.5589174536477,NA,30,60.4195865777799,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.0798256238539166,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES367",1.05757189414572,0.625,"spL"
"s25","Suvanto et al_1994","table 1&2","Drosophila_borealis_Drosophila_virilis","Drosophila","Drosophila_borealis","Drosophila_virilis","Drosophila_borealis_Drosophila_virilis","Yes","sound","inhbt_IPI",28,57.9680921749693,NA,34,61.5589174536477,NA,30,60.4195865777799,NA,46,30.530965757624,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,96,86,51,112,0.0798256238539166,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-0.920818753952375,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,"Parents: ?? (mass culture)_SD estimated by Wan et al 2014",NA,"ES367",0.68281795160266,0.291666666666667,"spL"
